"","Plot","Yr","dwdC.tacre","dwdC.gm2","dwdC.Mgha","AGunderstoryC.tacre","BGunderstoryC.tacre","AGunderstoryC.gm2","BGunderstoryC.gm2","AGunderstoryC.Mgha","BGunderstoryC.Mgha","litterC.tacre","litterC.gm2","litterC.Mgha","foresttype"
"600",10957,2012,20.550493,4606.80401581,46.0680401581,0.937975,0.104219,210.26585575,23.36277323,2.1026585575,0.2336277323,11.962644,2681.66590548,26.8166590548,"western-hemlock"
"601",10979,2007,8.32532625,1866.2883854625,18.662883854625,0.703347,0.07815,157.66929699,17.5188855,1.5766929699,0.175188855,14.8335015,3325.226031255,33.25226031255,"mountain-hemlock"
"602",10979,2018,9.2828325,2080.932561525,20.80932561525,0.69090825,0.07676775,154.8809024025,17.2090265175,1.548809024025,0.172090265175,14.57910075,3268.1970151275,32.681970151275,"mountain-hemlock"
"603",10993,1999,4.780305,1071.60097185,10.7160097185,1.160232,0.128915,260.08920744,28.89887555,2.6008920744,0.2889887555,25.969433,5821.56779561,58.2156779561,"sitka-spruce"
"604",10993,2004,7.23828,1622.6052276,16.226052276,1.060021,0.11778,237.62490757,26.4027426,2.3762490757,0.264027426,11.07679,2483.0840143,24.830840143,"sitka-spruce"
"605",10993,2015,8.068217,1808.65220489,18.0865220489,1.035266,0.11503,232.07557922,25.7862751,2.3207557922,0.257862751,10.971535,2459.48900095,24.5948900095,"sitka-spruce"
"606",11077,1996,6.92913125,1553.3033523125,15.533033523125,1.07120725,0.11902325,240.1325292325,26.6814419525,2.401325292325,0.266814419525,24.97777475,5599.2677657075,55.992677657075,"western-hemlock"
"607",11077,2013,15.993372,3585.23420124,35.8523420124,0.89243075,0.09915875,200.0562012275,22.2284169875,2.000562012275,0.222284169875,12.3084335,2759.181537695,27.59181537695,"western-hemlock"
"608",11212,1999,4.031209,903.67612153,9.0367612153,1.206157,0.134017,270.38421469,30.04259089,2.7038421469,0.3004259089,22.08108,4949.9157036,49.499157036,"sitka-spruce"
"609",11212,2010,9.147403,2050.57333051,20.5057333051,1.007814,0.111979,225.92166438,25.10233243,2.2592166438,0.2510233243,11.237269,2519.05859173,25.1905859173,"sitka-spruce"
"610",11220,1998,12.631889,2831.69055713,28.3169055713,0.93904,0.104338,210.5045968,23.38944946,2.105045968,0.2338944946,28.858066,6469.11265522,64.6911265522,"western-hemlock"
"611",11251,1995,5.905261,1323.78235837,13.2378235837,1.108788,0.123199,248.55700596,27.61751983,2.4855700596,0.2761751983,23.089193,5175.90439481,51.7590439481,"western-hemlock"
"612",11261,1995,4.718547,1057.75668099,10.5775668099,1.078767,0.119863,241.82719839,26.86968871,2.4182719839,0.2686968871,20.932274,4692.38786258,46.9238786258,"mountain-hemlock"
"613",11261,2006,6.987429,1566.37195893,15.6637195893,1.011605,0.112401,226.77149285,25.19693217,2.2677149285,0.2519693217,15.503958,3475.52226486,34.7552226486,"mountain-hemlock"
"614",11261,2017,7.58539,1700.4168763,17.004168763,0.998117,0.110902,223.74788789,24.86090134,2.2374788789,0.2486090134,15.534584,3482.38769528,34.8238769528,"mountain-hemlock"
"615",11292,1998,18.8944,4235.557648,42.35557648,1.0823055,0.12025625,242.620423935,26.9578435625,2.42620423935,0.269578435625,26.14380625,5860.6570470625,58.606570470625,"western-hemlock"
"616",11292,2008,46.95412,10525.7050804,105.257050804,2.143156,0.238128,480.43128052,53.38115376,4.8043128052,0.5338115376,16.874446,3782.74455982,37.8274455982,"western-hemlock"
"617",11292,2019,46.883788,10509.93875596,105.0993875596,2.13996,0.237773,479.7148332,53.30157341,4.797148332,0.5330157341,16.874446,3782.74455982,37.8274455982,"western-hemlock"
"618",11304,1997,10.40361,2332.1772537,23.321772537,0.980562,0.108951,219.81258354,24.42354567,2.1981258354,0.2442354567,21.289632,4772.49680544,47.7249680544,"western-hemlock"
"619",11304,2013,14.903700412338,3340.96252143381,33.4096252143381,1.122244502311,0.124693591185,251.573550083057,27.9525623359414,2.51573550083057,0.279525623359414,11.129510884484,2494.90245497478,24.9490245497478,"western-hemlock"
"620",11326,2013,1.1769585,263.838786945,2.63838786945,1.72028425,0.19114275,385.6361203225,42.8484702675,3.856361203225,0.428484702675,8.901623,1995.47682791,19.9547682791,"alaska-yellow-cedar"
"621",11345,1997,12.222049,2739.81672433,27.3981672433,0.946023,0.105114,212.06997591,23.56340538,2.1206997591,0.2356340538,23.833789,5342.82048013,53.4282048013,"western-redcedar"
"622",11345,2007,19.869695,4454.18952815,44.5418952815,0.90636,0.100707,203.1787212,22.57548819,2.031787212,0.2257548819,13.121238,2941.38792246,29.4138792246,"western-redcedar"
"623",11345,2018,20.460514,4586.63342338,45.8663342338,0.933755,0.103751,209.31985835,23.25786167,2.0931985835,0.2325786167,13.174917,2953.42114389,29.5342114389,"western-redcedar"
"624",11350,2006,0.136982,30.70725494,0.3070725494,1.929742,0.214416,432.59026414,48.06563472,4.3259026414,0.4806563472,8.229483,1844.80320411,18.4480320411,"mountain-hemlock"
"625",11350,2017,0.3708765,83.139385005,0.83139385005,1.1761005,0.13067775,263.646449085,29.2940312175,2.63646449085,0.292940312175,6.270207,1405.59230319,14.0559230319,"mountain-hemlock"
"626",11358,2019,4.25384075,953.5834809275,9.535834809275,0.220044,0.02444925,49.32726348,5.4807883725,0.4932726348,0.054807883725,2.91058825,652.4665680025,6.524665680025,"western-hemlock"
"627",11359,1996,3.472599,778.45251783,7.7845251783,1.635322,0.181702,366.59013274,40.73213734,3.6659013274,0.4073213734,9.294781,2083.61105677,20.8361105677,"sitka-spruce"
"628",11359,2007,6.825501,1530.07255917,15.3007255917,1.143316,0.127035,256.29714772,28.47743595,2.5629714772,0.2847743595,15.181235,3403.17744995,34.0317744995,"sitka-spruce"
"629",11359,2018,9.194736,2061.18396912,20.6118396912,1.037837,0.115315,232.65192029,25.85016355,2.3265192029,0.2585016355,13.493569,3024.85336273,30.2485336273,"sitka-spruce"
"630",11392,1998,0.358706,80.41112402,0.8041112402,1.884135,0.209348,422.36654295,46.92954116,4.2236654295,0.4692954116,12.267356,2749.97319452,27.4997319452,"western-hemlock"
"631",11392,2013,2.408235,539.85403995,5.3985403995,1.712983,0.190331,383.99939911,42.66650027,3.8399939911,0.4266650027,12.607929,2826.31944393,28.2631944393,"western-hemlock"
"632",11439,2007,13.060291,2927.72543347,29.2772543347,0.913115,0.101457,204.69298955,22.74361569,2.0469298955,0.2274361569,15.491287,3472.68180679,34.7268180679,"mountain-hemlock"
"633",11439,2018,14.072097,3154.54198449,31.5454198449,0.902026,0.100225,202.20716842,22.46743825,2.0220716842,0.2246743825,15.630696,3503.93312232,35.0393312232,"mountain-hemlock"
"634",11460,1997,14.004412,3139.36903804,31.3936903804,0.918204,0.102023,205.83379068,22.87049591,2.0583379068,0.2287049591,28.835289,6464.00673513,64.6400673513,"western-hemlock"
"635",11460,2008,27.548425,6175.53043225,61.7553043225,1.257152,0.139684,281.81576384,31.31296228,2.8181576384,0.3131296228,17.499478,3922.85798326,39.2285798326,"western-hemlock"
"636",11460,2019,29.481177,6608.79544809,66.0879544809,1.345461,0.149496,301.61199237,33.51251832,3.0161199237,0.3351251832,17.573711,3939.49879487,39.3949879487,"western-hemlock"
"637",11477,2006,14.724761,3300.84967337,33.0084967337,0.895381,0.099487,200.71755877,22.30200079,2.0071755877,0.2230200079,15.60167,3497.4263639,34.974263639,"mountain-hemlock"
"638",11477,2017,15.962256,3578.25892752,35.7825892752,0.883619,0.09818,198.08087123,22.0090106,1.9808087123,0.220090106,15.588428,3494.45790476,34.9445790476,"mountain-hemlock"
"639",11496,2004,1.996005708684,447.444599715692,4.47444599715692,0.264452585532,0.029383537776,59.2823360987084,6.58690766324592,0.592823360987084,0.0658690766324592,3.21662584086,721.071014745586,7.21071014745586,"sitka-spruce"
"640",11496,2015,4.30097420838,964.149388292544,9.64149388292545,0.517153519176,0.05746144674,115.930304393684,12.8811325157058,1.15930304393684,0.128811325157058,6.417392978388,1438.58698396524,14.3858698396524,"sitka-spruce"
"641",11503,1997,5.287213,1185.23453821,11.8523453821,1.13498,0.126109,254.4284666,28.26985453,2.544284666,0.2826985453,26.908217,6032.01500489,60.3201500489,"western-hemlock"
"642",11503,2009,8.635826,1935.89311442,19.3589311442,0.977117,0.108569,219.04031789,24.33791273,2.1904031789,0.2433791273,10.974189,2460.08394813,24.6008394813,"western-hemlock"
"643",11520,1997,1.152582,258.37430694,2.5837430694,1.061189,0.11791,237.88673813,26.4318847,2.3788673813,0.264318847,19.666142,4408.55905214,44.0855905214,"lodgepole-pine"
"644",11520,2012,1.967441,441.04124897,4.4104124897,0.795634,0.088404,178.35727378,19.81752468,1.7835727378,0.1981752468,12.109636,2714.61710212,27.1461710212,"lodgepole-pine"
"645",11623,1997,3.849435,862.92784395,8.6292784395,0.8572335,0.0952485,192.166033695,21.351856245,1.92166033695,0.21351856245,17.76010275,3981.2822334675,39.812822334675,"western-hemlock"
"646",11623,2004,4.2499725,952.716335325,9.52716335325,0.83870625,0.09318975,188.0127800625,20.8903462575,1.880127800625,0.208903462575,8.84172525,1982.0495492925,19.820495492925,"western-hemlock"
"647",11623,2015,6.111245288192,1369.957856254,13.69957856254,0.876136799296,0.09734862544,196.403586298184,21.8226413648848,1.96403586298184,0.218226413648848,10.21234247264,2289.30081209171,22.8930081209171,"western-hemlock"
"648",11669,1999,7.579363,1699.06580371,16.9906580371,1.049776,0.116642,235.32828592,26.14763714,2.3532828592,0.2614763714,23.934528,5365.40314176,53.6540314176,"sitka-spruce"
"649",11669,2013,16.254817,3643.84232689,36.4384232689,0.888989,0.098777,199.28466413,22.14284009,1.9928466413,0.2214284009,11.523141,2583.14251797,25.8314251797,"sitka-spruce"
"650",11769,1998,9.343032,2094.42748344,20.9442748344,1.004587,0.111621,225.19826779,25.02207957,2.2519826779,0.2502207957,20.191402,4526.30658634,45.2630658634,"western-hemlock"
"651",11769,2008,23.093418,5176.85151306,51.7685151306,1.051803,0.116867,235.78267851,26.19807539,2.3578267851,0.2619807539,13.812038,3096.24455846,30.9624455846,"western-hemlock"
"652",11786,1995,0.1494841568,33.509863429856,0.33509863429856,1.1223247168,0.124702464,251.591531765056,27.95455135488,2.51591531765056,0.2795455135488,2.0401461584,457.339564328528,4.57339564328528,"nonstocked"
"653",11786,2010,0.831574783456,186.414119207332,1.86414119207332,0.797496152664,0.088610486048,178.774712542689,19.8638126573802,1.78774712542689,0.198638126573802,8.201185830704,1838.45982766892,18.3845982766892,"nonstocked"
"654",11849,1998,6.948117,1557.55938789,15.5755938789,1.069928,0.118881,239.84575976,26.64955377,2.3984575976,0.2664955377,23.680137,5308.37631129,53.0837631129,"western-redcedar"
"655",11849,2009,11.283046,2529.32042182,25.2932042182,0.962717,0.106969,215.81226989,23.97924073,2.1581226989,0.2397924073,13.484921,3022.91474057,30.2291474057,"western-redcedar"
"656",11849,2020,11.526268,2583.84349756,25.8384349756,0.958162,0.106462,214.79117554,23.86558654,2.1479117554,0.2386558654,13.508023,3028.09351591,30.2809351591,"western-redcedar"
"657",11921,1998,4.483259,1005.01217003,10.0501217003,1.087857,0.120873,243.86490369,27.09610041,2.4386490369,0.2709610041,20.697647,4639.79152799,46.3979152799,"mountain-hemlock"
"658",11921,2007,5.441096,1219.73049032,12.1973049032,1.053909,0.117101,236.25478053,26.25053117,2.3625478053,0.2625053117,10.864901,2435.58485717,24.3558485717,"mountain-hemlock"
"659",11921,2018,4.679973,1049.10954741,10.4910954741,1.080229,0.120025,242.15493493,26.90600425,2.4215493493,0.2690600425,10.049165,2252.72131805,22.5272131805,"mountain-hemlock"
"660",11940,1998,6.924128,1552.18177376,15.5218177376,1.070247,0.118916,239.91726999,26.65739972,2.3991726999,0.2665739972,29.916842,6706.45847114,67.0645847114,"western-redcedar"
"661",11940,2013,9.300417,2084.87447889,20.8487447889,1.008373,0.112041,226.04697541,25.11623097,2.2604697541,0.2511623097,12.717015,2850.77325255,28.5077325255,"western-redcedar"
"662",11945,1999,2.13998225,479.7198209825,4.797198209825,1.58534075,0.17614875,355.3858359275,39.4872652875,3.553858359275,0.394872652875,7.2332905,1621.486731385,16.21486731385,"sitka-spruce"
"663",11945,2004,0.50049725,112.1964685325,1.121964685325,1.85220625,0.20580075,415.2090750625,46.1343541275,4.152090750625,0.461343541275,11.92184575,2672.5201617775,26.725201617775,"sitka-spruce"
"664",11945,2015,1.937756,434.38676252,4.3438676252,1.908401,0.21204425,427.80625217,47.5339595225,4.2780625217,0.475339595225,12.88071325,2887.4694892525,28.874694892525,"sitka-spruce"
"665",11953,1996,7.460203,1672.35370651,16.7235370651,1.053059,0.117007,236.06423603,26.22945919,2.3606423603,0.2622945919,27.004263,6053.54563671,60.5354563671,"western-hemlock"
"666",11953,2006,16.792334,3764.33751278,37.6433751278,0.882653,0.098073,197.86432301,21.98502441,1.9786432301,0.2198502441,12.942769,2901.38052673,29.0138052673,"western-hemlock"
"667",11953,2017,17.490814,3920.91577438,39.2091577438,0.87486,0.097207,196.1173662,21.79089319,1.961173662,0.2179089319,12.719821,2851.40227357,28.5140227357,"western-hemlock"
"668",12000,1997,1.6043605,359.649493285,3.59649493285,1.1588755,0.128764,259.785120835,28.86502588,2.59785120835,0.2886502588,23.17193175,5194.4519403975,51.944519403975,"lodgepole-pine"
"669",12000,2006,2.817243,631.54136331,6.3154136331,1.31425175,0.14602775,294.6158147975,32.7350407175,2.946158147975,0.327350407175,11.12583775,2494.0790484175,24.940790484175,"lodgepole-pine"
"670",12000,2017,2.78536375,624.3949918375,6.243949918375,1.21129625,0.1345885,271.5362803625,30.170704045,2.715362803625,0.30170704045,10.33531475,2316.8675075075,23.168675075075,"lodgepole-pine"
"671",12113,1997,19.102683,4282.24844811,42.8224844811,0.871867,0.096874,195.44642539,21.71624458,1.9544642539,0.2171624458,26.711448,5987.90529816,59.8790529816,"western-hemlock"
"672",12113,2013,42.296831,9481.68060527,94.8168060527,1.930626,0.214514,432.78843042,48.08760338,4.3278843042,0.4808760338,16.554421,3711.00455557,37.1100455557,"western-hemlock"
"673",12137,2005,0.451912,101.30511304,1.0130511304,1.929742,0.214416,432.59026414,48.06563472,4.3259026414,0.4806563472,7.556921,1694.03498057,16.9403498057,"mountain-hemlock"
"674",12154,2004,4.57661925,1025.9407372725,10.259407372725,0.8250585,0.09167325,184.953363945,20.5503924525,1.84953363945,0.205503924525,9.185283,2059.06489011,20.5906489011,"sitka-spruce"
"675",12154,2015,5.1641725,1157.652549325,11.57652549325,0.872663,0.0969625,195.62486471,21.736083625,1.9562486471,0.21736083625,7.41904925,1663.1282703725,16.631282703725,"sitka-spruce"
"676",12175,1999,0.356451035,79.90562851595,0.7990562851595,1.6526104075,0.1836231525,370.465675049275,41.162802095925,3.70465675049275,0.41162802095925,19.3781913125,4344.00914652312,43.4400914652312,"mountain-hemlock"
"677",12175,2010,0.374234,83.89203578,0.8389203578,1.636819,0.181869,366.92571523,40.76957373,3.6692571523,0.4076957373,8.585602,1924.63440034,19.2463440034,"mountain-hemlock"
"678",12265,2013,2.31427,518.7899059,5.187899059,1.041698,0.115744,233.51744066,25.94633248,2.3351744066,0.2594633248,10.068639,2257.08680463,22.5708680463,"lodgepole-pine"
"679",12284,1997,9.382445,2103.26269565,21.0326269565,1.001822,0.111314,224.57843774,24.95325938,2.2457843774,0.2495325938,27.004263,6053.54563671,60.5354563671,"western-hemlock"
"680",12284,2007,17.75987,3981.2300579,39.812300579,0.871992,0.096888,195.47444664,21.71938296,1.9547444664,0.2171938296,9.113793,2043.03897681,20.4303897681,"western-hemlock"
"681",12284,2018,16.867086,3781.09466862,37.8109466862,0.881821,0.09798,197.67781357,21.9641766,1.9767781357,0.219641766,9.113404,2042.95177468,20.4295177468,"western-hemlock"
"682",12347,2004,9.545526,2139.82056342,21.3982056342,0.998051,0.110895,223.73309267,24.85933215,2.2373309267,0.2485933215,10.73813,2407.1666021,24.071666021,"sitka-spruce"
"683",12347,2015,9.783861,2193.24812037,21.9324812037,0.992709,0.110301,222.53557653,24.72617517,2.2253557653,0.2472617517,10.725206,2404.26942902,24.0426942902,"sitka-spruce"
"684",12401,2003,7.106599,1593.08629783,15.9308629783,1.066667,0.118519,239.11474139,26.56840423,2.3911474139,0.2656840423,20.345485,4560.84737245,45.6084737245,"sitka-spruce"
"685",12401,2008,15.201731,3407.77203827,34.0777203827,0.90261,0.10029,202.3380837,22.4820093,2.023380837,0.224820093,10.680793,2394.31336681,23.9431336681,"sitka-spruce"
"686",12401,2019,16.245422,3641.73624974,36.4173624974,0.889724,0.098858,199.44942908,22.16099786,1.9944942908,0.2216099786,10.830115,2427.78687955,24.2778687955,"sitka-spruce"
"687",12467,1999,7.199852,1613.99082284,16.1399082284,1.061395,0.117933,237.93291715,26.43704061,2.3793291715,0.2643704061,24.960569,5595.41075273,55.9541075273,"sitka-spruce"
"688",12467,2007,8.828165,1979.00974805,19.7900974805,1.123346,0.124816,251.82047282,27.98000272,2.5182047282,0.2798000272,12.853592,2881.38971864,28.8138971864,"sitka-spruce"
"689",12467,2018,2.779557,623.09329269,6.2309329269,1.946726,0.216303,436.39756742,48.48864351,4.3639756742,0.4848864351,9.884227,2215.74716659,22.1574716659,"sitka-spruce"
"690",12543,1997,4.69387,1052.2248379,10.522248379,1.081937,0.120215,242.53781729,26.94859655,2.4253781729,0.2694859655,20.3002865,4550.715224705,45.50715224705,"mountain-hemlock"
"691",12553,2000,12.765544,2861.65199848,28.6165199848,0.93696,0.104107,210.0383232,23.33766619,2.100383232,0.2333766619,25.463573,5708.16915941,57.0816915941,"sitka-spruce"
"692",12553,2012,31.046506,6959.69525002,69.5969525002,1.416812,0.157424,317.60674604,35.28973808,3.1760674604,0.3528973808,13.527494,3032.45832998,30.3245832998,"sitka-spruce"
"693",12597,1999,3.496098,783.72028866,7.8372028866,1.13306,0.125896,253.9980602,28.22210632,2.539980602,0.2822210632,20.923156,4690.34388052,46.9034388052,"mountain-hemlock"
"694",12597,2008,5.257703,1178.61928151,11.7861928151,1.059963,0.117774,237.61190571,26.40139758,2.3761190571,0.2640139758,12.98322,2910.4484274,29.104484274,"mountain-hemlock"
"695",12597,2019,5.58029,1250.9336093,12.509336093,1.049623,0.116625,235.29398791,26.14382625,2.3529398791,0.2614382625,12.567266,2817.20401922,28.1720401922,"mountain-hemlock"
"696",12603,1996,1.712616242,383.91718296914,3.8391718296914,1.442922033,0.160324961,323.45983213761,35.94004650737,3.2345983213761,0.3594004650737,19.592794299,4392.11669800683,43.9211669800683,"alaska-yellow-cedar"
"697",12603,2013,3.46123325,775.9046576525,7.759046576525,1.286511,0.14294525,288.39717087,32.0440366925,2.8839717087,0.320440366925,8.3989875,1882.801027875,18.82801027875,"alaska-yellow-cedar"
"698",12668,1998,3.97478,891.0264326,8.910264326,1.163581,0.129287,260.83995277,28.98226679,2.6083995277,0.2898226679,6.214965,1393.20870405,13.9320870405,"cottonwood"
"699",12672,1995,9.71807,2178.4997519,21.784997519,0.994166,0.110463,222.86219222,24.76249071,2.2286219222,0.2476249071,29.824709,6685.80501653,66.8580501653,"western-hemlock"
"700",12672,2004,19.170233,4297.39113161,42.9739113161,0.875017,0.097224,196.15256089,21.79470408,1.9615256089,0.2179470408,10.58553,2372.9582601,23.729582601,"western-hemlock"
"701",12672,2015,18.54134,4156.4121878,41.564121878,0.863972,0.095997,193.67660324,21.51964749,1.9367660324,0.2151964749,10.188052,2283.85561684,22.8385561684,"western-hemlock"
"702",12693,1997,5.827581,1306.36883277,13.0636883277,1.111591,0.12351,249.18535447,27.6872367,2.4918535447,0.276872367,24.180634,5420.57272378,54.2057272378,"western-hemlock"
"703",12693,2013,11.978769,2685.28064673,26.8528064673,0.950023,0.105558,212.96665591,23.66293686,2.1296665591,0.2366293686,14.165784,3175.54379928,31.7554379928,"western-hemlock"
"704",12777,1999,0.204231,45.78246327,0.4578246327,1.884135,0.209348,422.36654295,46.92954116,4.2236654295,0.4692954116,12.267356,2749.97319452,27.4997319452,"sitka-spruce"
"705",12777,2013,3.026541,678.45969597,6.7845969597,1.697864,0.188652,380.61017288,42.29011884,3.8061017288,0.4229011884,10.456977,2344.14053409,23.4414053409,"sitka-spruce"
"706",12855,1996,13.628241,3055.04278497,30.5504278497,0.923776,0.102642,207.08286592,23.00925714,2.0708286592,0.2300925714,24.603998,5515.47823166,55.1547823166,"western-hemlock"
"707",12855,2008,29.187098,6542.87175866,65.4287175866,1.332077,0.148009,298.61170109,33.17917753,2.9861170109,0.3317917753,15.469892,3467.88568964,34.6788568964,"western-hemlock"
"708",12855,2019,27.534157,6172.33197469,61.7233197469,1.256675,0.139631,281.70883475,31.30108127,2.8170883475,0.3130108127,15.4869,3471.698373,34.71698373,"western-hemlock"
"709",12884,1997,3.485447,781.33265399,7.8133265399,1.29246725,0.14360725,289.7323834325,32.1924372325,2.897323834325,0.321924372325,17.27461575,3872.4506126775,38.724506126775,"alaska-yellow-cedar"
"710",12884,2011,4.9546245,1110.678174165,11.10678174165,1.24837,0.138708,279.8471029,31.09417236,2.798471029,0.3109417236,11.914108,2670.78559036,26.7078559036,"alaska-yellow-cedar"
"711",12900,1998,6.822993,1529.51034081,15.2951034081,1.07384,0.119316,240.7227128,26.74706772,2.407227128,0.2674706772,25.341223,5680.74195991,56.8074195991,"sitka-spruce"
"712",12900,2008,11.980373,2685.64021541,26.8564021541,0.926162,0.102907,207.61773554,23.06866219,2.0761773554,0.2306866219,13.028327,2920.56006359,29.2056006359,"sitka-spruce"
"713",12900,2019,11.902931,2668.28004227,26.6828004227,0.927128,0.103014,207.83428376,23.09264838,2.0783428376,0.2309264838,13.06661,2929.1419637,29.291419637,"sitka-spruce"
"714",12992,1997,6.42846525,1441.0690550925,14.410690550925,1.0290885,0.114343,230.690769045,25.63227031,2.30690769045,0.2563227031,19.22779275,4310.2943007675,43.102943007675,"mountain-hemlock"
"715",12992,2005,9.17548075,2056.8675197275,20.568675197275,0.970225,0.1078025,217.49533825,24.166086425,2.1749533825,0.24166086425,13.70151775,3071.4692340175,30.714692340175,"mountain-hemlock"
"716",12992,2016,7.283264,1632.68929088,16.3268929088,1.004902,0.111656,225.26888134,25.02992552,2.2526888134,0.2502992552,13.479723,3021.74950491,30.2174950491,"mountain-hemlock"
"717",13021,1996,2.483586,556.74547362,5.5674547362,2.043619,0.227069,458.11807123,50.90205773,4.5811807123,0.5090205773,9.206457,2063.81146569,20.6381146569,"western-hemlock"
"718",13021,2007,3.591756,805.16394252,8.0516394252,1.360919,0.151213,305.07721223,33.89741821,3.0507721223,0.3389741821,14.020962,3143.07905154,31.4307905154,"western-hemlock"
"719",13021,2018,6.426474,1440.62267658,14.4062267658,1.126346,0.12515,252.49298282,28.0548755,2.5249298282,0.280548755,14.51452,3253.7199484,32.537199484,"western-hemlock"
"720",13033,2007,15.563006,3488.75905502,34.8875905502,0.897785,0.099754,201.25646345,22.36185418,2.0125646345,0.2236185418,11.591982,2598.57460494,25.9857460494,"western-redcedar"
"721",13033,2018,12.519665,2806.53330305,28.0653330305,0.941241,0.104582,210.99799497,23.44414694,2.1099799497,0.2344414694,11.846745,2655.68482665,26.5568482665,"western-redcedar"
"722",13074,1998,0.719212,161.22575404,1.6122575404,1.471148,0.163461,329.78724716,36.64305237,3.2978724716,0.3664305237,19.555472,4383.75015824,43.8375015824,"mountain-hemlock"
"723",13074,2005,1.602156,359.15531052,3.5915531052,1.317197,0.146355,295.27605149,32.80840035,2.9527605149,0.3280840035,13.405062,3005.01274854,30.0501274854,"mountain-hemlock"
"724",13074,2016,2.43529,545.9189593,5.459189593,1.213084,0.134787,271.93704028,30.21520179,2.7193704028,0.3021520179,14.77745,3312.6609665,33.126609665,"mountain-hemlock"
"725",13094,1997,7.856979,1761.29898243,17.6129898243,0.7335645,0.081507,164.443153965,18.27142419,1.64443153965,0.1827142419,20.033586,4490.92897362,44.9092897362,"western-redcedar"
"726",13094,2010,12.001564409268,2690.39069362561,26.9039069362561,0.547765677509,0.060862574009,122.792631927193,13.6435632155975,1.22792631927193,0.136435632155975,8.330564895964,1867.46273272825,18.6746273272825,"western-redcedar"
"727",13115,1999,5.483269,1229.18441173,12.2918441173,1.151057,0.127895,258.03244769,28.67022215,2.5803244769,0.2867022215,14.049144,3149.39661048,31.4939661048,"sitka-spruce"
"728",13115,2008,11.7274335,2628.938767695,26.28938767695,0.67528725,0.07503225,151.3791428325,16.8199794825,1.513791428325,0.168199794825,8.24958975,1849.3105342575,18.493105342575,"sitka-spruce"
"729",13115,2019,14.825433,3323.41731561,33.2341731561,0.915051,0.101672,205.12698267,22.79181224,2.0512698267,0.2279181224,11.112204,2491.02277068,24.9102277068,"sitka-spruce"
"730",13133,2005,21.505219,4820.82494323,48.2082494323,1.079752,0.119972,242.04800584,26.89412324,2.4204800584,0.2689412324,15.5066,3476.114522,34.76114522,"mountain-hemlock"
"731",13133,2016,22.986086,5152.79089862,51.5279089862,1.154009,0.128223,258.69419753,28.74374991,2.5869419753,0.2874374991,15.636969,3505.33934073,35.0533934073,"mountain-hemlock"
"732",13205,1999,9.410951,2109.65288567,21.0965288567,1.002774,0.111419,224.79184758,24.97679723,2.2479184758,0.2497679723,20.497118,4594.83894206,45.9483894206,"sitka-spruce"
"733",13205,2008,19.715713,4419.67138321,44.1967138321,0.898017,0.09978,201.30847089,22.3676826,2.0130847089,0.223676826,11.927661,2673.82376637,26.7382376637,"sitka-spruce"
"734",13205,2019,21.569225,4835.17316825,48.3517316825,0.980133,0.108904,219.71641461,24.41300968,2.1971641461,0.2441300968,12.217914,2738.88978138,27.3888978138,"sitka-spruce"
"735",13255,1997,9.46311525,2121.3465455925,21.213465455925,0.7045095,0.078279,157.929894615,17.54780343,1.57929894615,0.1754780343,19.0366875,4267.454236875,42.67454236875,"western-hemlock"
"736",13255,2007,24.16548075,5417.1758197275,54.171758197275,1.10285775,0.1225395,247.2276218175,27.469679715,2.472276218175,0.27469679715,12.69881325,2846.6929662525,28.466929662525,"western-hemlock"
"737",13255,2018,25.61711475,5742.5886135075,57.425886135075,1.1692815,0.12992025,262.117833855,29.1242224425,2.62117833855,0.291242224425,13.5533775,3038.260634175,30.38260634175,"western-hemlock"
"738",13268,1997,4.713639,1056.65645463,10.5665645463,1.078987,0.119887,241.87651579,26.87506879,2.4187651579,0.2687506879,20.508838,4597.46621446,45.9746621446,"alaska-yellow-cedar"
"739",13268,2008,6.918409,1550.89974553,15.5089974553,1.070786,0.118976,240.03809762,26.67084992,2.4003809762,0.2667084992,13.257865,2972.01559705,29.7201559705,"alaska-yellow-cedar"
"740",13268,2019,7.067926,1584.41697142,15.8441697142,1.065704,0.118412,238.89886568,26.54441804,2.3889886568,0.2654441804,13.259386,2972.35655962,29.7235655962,"alaska-yellow-cedar"
"741",13321,2006,8.575897,1922.45883049,19.2245883049,0.981294,0.109033,219.97667598,24.44192761,2.1997667598,0.2444192761,10.823169,2426.22979473,24.2622979473,"mountain-hemlock"
"742",13321,2017,9.314251,2087.97564667,20.8797564667,0.967058,0.107451,216.78539186,24.08729067,2.1678539186,0.2408729067,10.88678,2440.4894726,24.404894726,"mountain-hemlock"
"743",13344,1996,5.70932,1279.8582644,12.798582644,1.045613,0.116179,234.39506621,26.04384643,2.3439506621,0.2604384643,21.104051,4730.89511267,47.3089511267,"alaska-yellow-cedar"
"744",13466,1998,0.5175375,116.016381375,1.16016381375,0.34889525,0.03876625,78.2118481925,8.6902302625,0.782118481925,0.086902302625,5.6575235,1268.247042995,12.68247042995,"western-hemlock"
"745",13466,2006,0.878097,196.84300449,1.9684300449,1.7795565,0.19772825,398.923180605,44.3247418025,3.98923180605,0.443247418025,10.7326985,2405.949022745,24.05949022745,"western-hemlock"
